Datacode,SA_NAME,GEOGID,Electoral Division CSO Code,Electoral Division Name,County,NUTS_III,NUTS_II,Planning Region,Households_With_Cars_No_Motor_Car_2011,Households_With_Cars_One_Motor_Car_2011,Households_With_Cars_Two_Motor_Cars_2011,Households_With_Cars_Three_Motor_Cars_2011,Households_With_Cars_Four_Or_More_Motor_Cars_2011,Households_With_Cars_Total_2011,Perc_Households_With_Cars_No_Motor_Car_2011,Perc_Households_With_Cars_One_Motor_Car_2011,Perc_Households_With_Cars_Two_Motor_Cars_2011,Perc_Households_With_Cars_Three_Motor_Cars_2011,Perc_Households_With_Cars_Four_Or_More_Motor_Cars_2011,Households_With_Personal_Computer_Total_2011,Households_With_Personal_Computer_Yes_2011,Households_With_Personal_Computer_No_2011,Households_With_Personal_Computer_Not_Stated_2011,Perc_Households_With_Personal_Computer_Yes_2011,Perc_Households_With_Personal_Computer_No_2011,Perc_Households_With_Personal_Computer_Not_Stated_2011,Households_With_Internet_Access_Broadband_2011,Households_With_Internet_Access_Other_Connection_2011,Households_With_Internet_Access_No_Access_To_Internet_2011,Households_With_Internet_Access_Not_Stated_2011,Households_With_Internet_Access_Total_2011,Perc_Households_With_Internet_Access_Broadband_2011,Perc_Households_With_Internet_Access_Other_Connection_2011,Perc_Households_With_Internet_Access_No_Access_To_Internet_2011,Perc_Households_With_Internet_Access_Not_Stated_2011
2646,267086002,A267086002,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,3,33,59,16,3,114,2.63,28.95,51.75,14.04,2.63,114,107,6,1,93.86,5.26,0.88,102,5,5,2,114,89.47,4.39,4.39,1.75
2647,267086003,A267086003,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,3,16,30,12,3,64,4.69,25,46.88,18.75,4.69,64,58,6,0,90.63,9.38,0,58,1,4,1,64,90.63,1.56,6.25,1.56
2648,267086004,A267086004,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,2,34,56,11,0,103,1.94,33.01,54.37,10.68,0,103,95,7,1,92.23,6.8,0.97,94,0,8,1,103,91.26,0,7.77,0.97
2649,267086005,A267086005,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,4,28,46,12,3,93,4.3,30.11,49.46,12.9,3.23,93,78,14,1,83.87,15.05,1.08,77,1,14,1,93,82.8,1.08,15.05,1.08
2650,267086006,A267086006,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,1,29,42,8,2,82,1.22,35.37,51.22,9.76,2.44,82,74,8,0,90.24,9.76,0,71,2,9,0,82,86.59,2.44,10.98,0
2651,267086007,A267086007,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,5,32,57,9,3,106,4.72,30.19,53.77,8.49,2.83,106,92,13,1,86.79,12.26,0.94,87,4,15,0,106,82.08,3.77,14.15,0
2652,267086008,A267086008,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,2,25,41,11,2,81,2.47,30.86,50.62,13.58,2.47,81,76,5,0,93.83,6.17,0,74,2,5,0,81,91.36,2.47,6.17,0
2653,267086009,A267086009,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,1,33,38,10,4,86,1.16,38.37,44.19,11.63,4.65,86,77,9,0,89.53,10.47,0,73,2,10,1,86,84.88,2.33,11.63,1.16
2654,267086010,A267086010,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,11,26,49,12,5,103,10.68,25.24,47.57,11.65,4.85,103,83,18,2,80.58,17.48,1.94,78,5,18,2,103,75.73,4.85,17.48,1.94
2655,267086011,A267086011,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,7,32,45,12,2,98,7.14,32.65,45.92,12.24,2.04,98,85,10,3,86.73,10.2,3.06,78,5,12,3,98,79.59,5.1,12.24,3.06
2656,267086012,A267086012,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,5,40,73,13,11,142,3.52,28.17,51.41,9.15,7.75,142,124,17,1,87.32,11.97,0.7,120,2,20,0,142,84.51,1.41,14.08,0
2657,267086013,A267086013,3013,013 Firhouse-Knocklyon,South Dublin,Dublin,SE,Eastern and Midlands,2,16,40,10,5,73,2.74,21.92,54.79,13.7,6.85,73,70,3,0,95.89,4.11,0,68,0,4,1,73,93.15,0,5.48,1.37
4777,267087001,A267087001,5053,053 Foxrock-Beechpark,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,4,35,44,16,2,101,3.96,34.65,43.56,15.84,1.98,101,90,11,0,89.11,10.89,0,84,3,14,0,101,83.17,2.97,13.86,0
4778,267087002,A267087002,5053,053 Foxrock-Beechpark,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,47,68,12,3,135,3.7,34.81,50.37,8.89,2.22,135,118,16,1,87.41,11.85,0.74,114,4,15,2,135,84.44,2.96,11.11,1.48
4779,267087003,A267087003,5053,053 Foxrock-Beechpark,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,14,33,34,9,1,91,15.38,36.26,37.36,9.89,1.1,91,68,21,2,74.73,23.08,2.2,65,4,21,1,91,71.43,4.4,23.08,1.1
4780,267087004,A267087004,5053,053 Foxrock-Beechpark,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,3,21,42,4,2,72,4.17,29.17,58.33,5.56,2.78,72,63,7,2,87.5,9.72,2.78,59,2,9,2,72,81.94,2.78,12.5,2.78
4781,267087005,A267087005,5053,053 Foxrock-Beechpark,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,23,46,2,2,75,2.67,30.67,61.33,2.67,2.67,75,68,6,1,90.67,8,1.33,66,2,6,1,75,88,2.67,8,1.33
4782,267087006,A267087006,5053,053 Foxrock-Beechpark,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,10,39,63,5,1,118,8.47,33.05,53.39,4.24,0.85,118,99,18,1,83.9,15.25,0.85,100,1,16,1,118,84.75,0.85,13.56,0.85
4783,267088001,A267088001,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,1,17,72,25,7,122,0.82,13.93,59.02,20.49,5.74,122,117,4,1,95.9,3.28,0.82,118,1,2,1,122,96.72,0.82,1.64,0.82
4784,267088002,A267088002,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,1,14,43,14,5,77,1.3,18.18,55.84,18.18,6.49,77,71,6,0,92.21,7.79,0,72,1,4,0,77,93.51,1.3,5.19,0
4785,267088003,A267088003,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,10,39,12,4,67,2.99,14.93,58.21,17.91,5.97,67,62,4,1,92.54,5.97,1.49,63,1,2,1,67,94.03,1.49,2.99,1.49
4786,267088004,A267088004,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,7,50,66,15,2,140,5,35.71,47.14,10.71,1.43,140,133,6,1,95,4.29,0.71,123,8,7,2,140,87.86,5.71,5,1.43
4787,267088005,A267088005,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,1,15,40,18,4,78,1.28,19.23,51.28,23.08,5.13,78,68,8,2,87.18,10.26,2.56,68,0,10,0,78,87.18,0,12.82,0
4788,267088006,A267088006,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,6,28,48,15,1,98,6.12,28.57,48.98,15.31,1.02,98,93,4,1,94.9,4.08,1.02,86,3,8,1,98,87.76,3.06,8.16,1.02
4789,267088007,A267088007,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,26,50,16,2,96,2.08,27.08,52.08,16.67,2.08,96,80,13,3,83.33,13.54,3.13,76,2,14,4,96,79.17,2.08,14.58,4.17
4790,267088008,A267088008,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,31,65,22,12,132,1.52,23.48,49.24,16.67,9.09,132,123,7,2,93.18,5.3,1.52,119,2,9,2,132,90.15,1.52,6.82,1.52
4791,267088009,A267088009,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,20,25,7,2,56,3.57,35.71,44.64,12.5,3.57,56,53,3,0,94.64,5.36,0,52,2,2,0,56,92.86,3.57,3.57,0
4792,267088010,A267088010,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,12,34,57,13,4,120,10,28.33,47.5,10.83,3.33,120,98,21,1,81.67,17.5,0.83,92,6,21,1,120,76.67,5,17.5,0.83
4793,267088011,A267088011,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,16,44,46,11,4,121,13.22,36.36,38.02,9.09,3.31,121,98,22,1,80.99,18.18,0.83,93,2,26,0,121,76.86,1.65,21.49,0
4794,267088012,A267088012,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,28,65,25,4,124,1.61,22.58,52.42,20.16,3.23,124,118,6,0,95.16,4.84,0,114,3,7,0,124,91.94,2.42,5.65,0
4795,267088013,A267088013,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,19,87,20,6,134,1.49,14.18,64.93,14.93,4.48,134,128,5,1,95.52,3.73,0.75,129,1,3,1,134,96.27,0.75,2.24,0.75
4796,267088014,A267088014,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,35,21,7,3,71,7.04,49.3,29.58,9.86,4.23,71,57,11,3,80.28,15.49,4.23,53,2,13,3,71,74.65,2.82,18.31,4.23
4797,267088015,A267088015,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,14,48,12,2,78,2.56,17.95,61.54,15.38,2.56,78,73,4,1,93.59,5.13,1.28,73,1,4,0,78,93.59,1.28,5.13,0
4798,267088016,A267088016,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,7,38,36,8,2,91,7.69,41.76,39.56,8.79,2.2,91,78,12,1,85.71,13.19,1.1,76,2,12,1,91,83.52,2.2,13.19,1.1
4799,267088017,A267088017,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,10,57,56,15,2,140,7.14,40.71,40,10.71,1.43,140,129,10,1,92.14,7.14,0.71,121,6,12,1,140,86.43,4.29,8.57,0.71
4800,267088018,A267088018,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,7,46,34,5,1,93,7.53,49.46,36.56,5.38,1.08,93,74,17,2,79.57,18.28,2.15,70,5,17,1,93,75.27,5.38,18.28,1.08
4801,267088019,A267088019,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,20,35,9,4,73,6.85,27.4,47.95,12.33,5.48,73,62,8,3,84.93,10.96,4.11,62,1,7,3,73,84.93,1.37,9.59,4.11
4802,267088020,A267088020,5054,054 Foxrock-Carrickmines,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,36,53,8,5,104,1.92,34.62,50.96,7.69,4.81,104,96,7,1,92.31,6.73,0.96,95,3,6,0,104,91.35,2.88,5.77,0
4803,267089001,A267089001,5055,055 Foxrock-Deans Grange,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,26,40,17,9,94,2.13,27.66,42.55,18.09,9.57,94,86,6,2,91.49,6.38,2.13,81,3,7,3,94,86.17,3.19,7.45,3.19
4804,267089002,A267089002,5055,055 Foxrock-Deans Grange,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,3,31,47,12,3,96,3.13,32.29,48.96,12.5,3.13,96,88,8,0,91.67,8.33,0,88,0,7,1,96,91.67,0,7.29,1.04
4805,267089003,A267089003,5055,055 Foxrock-Deans Grange,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,3,38,62,11,5,119,2.52,31.93,52.1,9.24,4.2,119,111,8,0,93.28,6.72,0,104,3,11,1,119,87.39,2.52,9.24,0.84
4806,267089004,A267089004,5055,055 Foxrock-Deans Grange,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,7,33,33,7,0,80,8.75,41.25,41.25,8.75,0,80,63,14,3,78.75,17.5,3.75,61,3,15,1,80,76.25,3.75,18.75,1.25
4807,267089005,A267089005,5055,055 Foxrock-Deans Grange,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,7,44,58,14,2,125,5.6,35.2,46.4,11.2,1.6,125,114,10,1,91.2,8,0.8,112,1,11,1,125,89.6,0.8,8.8,0.8
4808,267089006,A267089006,5055,055 Foxrock-Deans Grange,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,0,31,34,7,1,73,0,42.47,46.58,9.59,1.37,73,65,8,0,89.04,10.96,0,61,3,8,1,73,83.56,4.11,10.96,1.37
4809,267089007,A267089007,5055,055 Foxrock-Deans Grange,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,52,57,13,4,131,3.82,39.69,43.51,9.92,3.05,131,109,19,3,83.21,14.5,2.29,107,2,19,3,131,81.68,1.53,14.5,2.29
4810,267089008,A267089008,5055,055 Foxrock-Deans Grange,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,33,48,20,6,112,4.46,29.46,42.86,17.86,5.36,112,98,13,1,87.5,11.61,0.89,95,3,11,3,112,84.82,2.68,9.82,2.68
4811,267090001,A267090001,5056,056 Foxrock-Torquay,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,39,54,15,1,114,4.39,34.21,47.37,13.16,0.88,114,104,8,2,91.23,7.02,1.75,100,3,8,3,114,87.72,2.63,7.02,2.63
4812,267090002,A267090002,5056,056 Foxrock-Torquay,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,3,28,37,10,7,85,3.53,32.94,43.53,11.76,8.24,85,76,8,1,89.41,9.41,1.18,73,3,6,3,85,85.88,3.53,7.06,3.53
4813,267090003,A267090003,5056,056 Foxrock-Torquay,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,6,36,47,5,2,96,6.25,37.5,48.96,5.21,2.08,96,82,12,2,85.42,12.5,2.08,80,4,11,1,96,83.33,4.17,11.46,1.04
4814,267090004,A267090004,5056,056 Foxrock-Torquay,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,0,22,68,23,5,118,0,18.64,57.63,19.49,4.24,118,110,8,0,93.22,6.78,0,111,1,6,0,118,94.07,0.85,5.08,0
4815,267090005,A267090005,5056,056 Foxrock-Torquay,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,1,26,36,18,9,90,1.11,28.89,40,20,10,90,83,7,0,92.22,7.78,0,79,3,8,0,90,87.78,3.33,8.89,0
3810,267091001,A267091001,4021,021 Garristown,Fingal,Dublin,SE,Eastern and Midlands,6,24,61,25,10,126,4.76,19.05,48.41,19.84,7.94,126,105,20,1,83.33,15.87,0.79,90,14,21,1,126,71.43,11.11,16.67,0.79
3811,267091002,A267091002,4021,021 Garristown,Fingal,Dublin,SE,Eastern and Midlands,12,42,45,10,3,112,10.71,37.5,40.18,8.93,2.68,112,89,20,3,79.46,17.86,2.68,81,6,21,4,112,72.32,5.36,18.75,3.57
3812,267091003,A267091003,4021,021 Garristown,Fingal,Dublin,SE,Eastern and Midlands,9,26,65,14,3,117,7.69,22.22,55.56,11.97,2.56,117,94,20,3,80.34,17.09,2.56,78,11,25,3,117,66.67,9.4,21.37,2.56
3813,267091004,A267091004,4021,021 Garristown,Fingal,Dublin,SE,Eastern and Midlands,5,36,49,9,6,105,4.76,34.29,46.67,8.57,5.71,105,79,22,4,75.24,20.95,3.81,70,6,25,4,105,66.67,5.71,23.81,3.81
4816,267092001,A267092001,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,10,30,55,22,18,135,7.41,22.22,40.74,16.3,13.33,135,110,20,5,81.48,14.81,3.7,91,12,26,6,135,67.41,8.89,19.26,4.44
4817,267092002,A267092002,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,23,49,19,11,107,4.67,21.5,45.79,17.76,10.28,107,94,10,3,87.85,9.35,2.8,86,5,13,3,107,80.37,4.67,12.15,2.8
4818,267092003,A267092003,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,3,35,35,6,1,80,3.75,43.75,43.75,7.5,1.25,80,65,15,0,81.25,18.75,0,64,2,14,0,80,80,2.5,17.5,0
4819,267092004,A267092004,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,8,18,33,9,3,71,11.27,25.35,46.48,12.68,4.23,71,53,15,3,74.65,21.13,4.23,50,2,17,2,71,70.42,2.82,23.94,2.82
4820,267092005,A267092005,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,4,26,42,20,15,107,3.74,24.3,39.25,18.69,14.02,107,90,17,0,84.11,15.89,0,83,7,17,0,107,77.57,6.54,15.89,0
4821,267092006,A267092006,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,4,53,61,9,0,127,3.15,41.73,48.03,7.09,0,127,117,7,3,92.13,5.51,2.36,107,9,7,4,127,84.25,7.09,5.51,3.15
4822,267092007,A267092007,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,7,56,43,6,1,113,6.19,49.56,38.05,5.31,0.88,113,104,9,0,92.04,7.96,0,95,9,9,0,113,84.07,7.96,7.96,0
4823,267092008,A267092008,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,46,45,7,2,102,1.96,45.1,44.12,6.86,1.96,102,95,6,1,93.14,5.88,0.98,88,7,5,2,102,86.27,6.86,4.9,1.96
4824,267092009,A267092009,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,1,22,36,11,1,71,1.41,30.99,50.7,15.49,1.41,71,68,2,1,95.77,2.82,1.41,62,5,4,0,71,87.32,7.04,5.63,0
4825,267092010,A267092010,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,8,28,36,1,0,73,10.96,38.36,49.32,1.37,0,73,66,4,3,90.41,5.48,4.11,56,7,7,3,73,76.71,9.59,9.59,4.11
4826,267092011,A267092011,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,37,25,2,1,67,2.99,55.22,37.31,2.99,1.49,67,57,9,1,85.07,13.43,1.49,56,4,6,1,67,83.58,5.97,8.96,1.49
4827,267092012,A267092012,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,3,49,66,2,1,121,2.48,40.5,54.55,1.65,0.83,121,112,9,0,92.56,7.44,0,106,7,8,0,121,87.6,5.79,6.61,0
4828,267092013,A267092013,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,3,31,48,2,0,84,3.57,36.9,57.14,2.38,0,84,82,1,1,97.62,1.19,1.19,80,2,1,1,84,95.24,2.38,1.19,1.19
4829,267092014,A267092014,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,10,36,60,3,0,109,9.17,33.03,55.05,2.75,0,109,104,3,2,95.41,2.75,1.83,101,2,4,2,109,92.66,1.83,3.67,1.83
4832,267092016,A267092016,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,22,115,44,0,0,181,12.15,63.54,24.31,0,0,181,155,21,5,85.64,11.6,2.76,149,11,17,4,181,82.32,6.08,9.39,2.21
4833,267092017,A267092017,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,6,55,44,2,0,107,5.61,51.4,41.12,1.87,0,107,94,12,1,87.85,11.21,0.93,88,7,11,1,107,82.24,6.54,10.28,0.93
4834,267092018,A267092018,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,58,35,1,1,100,5,58,35,1,1,100,93,7,0,93,7,0,88,8,3,1,100,88,8,3,1
4835,267092019,A267092019,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,24,51,11,2,93,5.38,25.81,54.84,11.83,2.15,93,88,4,1,94.62,4.3,1.08,84,3,5,1,93,90.32,3.23,5.38,1.08
4836,267092020,A267092020,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,21,45,5,1,77,6.49,27.27,58.44,6.49,1.3,77,68,8,1,88.31,10.39,1.3,64,5,7,1,77,83.12,6.49,9.09,1.3
4837,267092021,A267092021,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,10,21,28,9,6,74,13.51,28.38,37.84,12.16,8.11,74,54,16,4,72.97,21.62,5.41,46,6,20,2,74,62.16,8.11,27.03,2.7
4838,267092022,A267092022,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,17,52,52,6,1,128,13.28,40.63,40.63,4.69,0.78,128,108,16,4,84.38,12.5,3.13,103,4,16,5,128,80.47,3.13,12.5,3.91
4839,267092023,A267092023,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,1,11,52,6,3,73,1.37,15.07,71.23,8.22,4.11,73,72,0,1,98.63,0,1.37,71,1,0,1,73,97.26,1.37,0,1.37
4840,267092024,A267092024,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,4,26,44,4,1,79,5.06,32.91,55.7,5.06,1.27,79,77,0,2,97.47,0,2.53,76,1,0,2,79,96.2,1.27,0,2.53
4841,267092025,A267092025,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,9,31,25,6,2,73,12.33,42.47,34.25,8.22,2.74,73,51,20,2,69.86,27.4,2.74,46,2,21,4,73,63.01,2.74,28.77,5.48
4843,267092027,A267092027,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,8,54,41,2,1,106,7.55,50.94,38.68,1.89,0.94,106,89,13,4,83.96,12.26,3.77,81,9,12,4,106,76.42,8.49,11.32,3.77
4844,267092028,A267092028,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,1,53,59,3,1,117,0.85,45.3,50.43,2.56,0.85,117,109,8,0,93.16,6.84,0,104,5,8,0,117,88.89,4.27,6.84,0
4845,267092029,A267092029,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,3,34,41,2,0,80,3.75,42.5,51.25,2.5,0,80,72,5,3,90,6.25,3.75,67,7,3,3,80,83.75,8.75,3.75,3.75
4846,267092030,A267092030,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,9,48,43,3,0,103,8.74,46.6,41.75,2.91,0,103,92,6,5,89.32,5.83,4.85,89,2,7,5,103,86.41,1.94,6.8,4.85
4847,267092031,A267092031,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,9,40,69,9,1,128,7.03,31.25,53.91,7.03,0.78,128,114,11,3,89.06,8.59,2.34,111,6,9,2,128,86.72,4.69,7.03,1.56
4848,267092032,A267092032,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,15,41,30,3,4,93,16.13,44.09,32.26,3.23,4.3,93,82,9,2,88.17,9.68,2.15,79,4,9,1,93,84.95,4.3,9.68,1.08
4849,267092033,A267092033,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,3,34,48,3,1,89,3.37,38.2,53.93,3.37,1.12,89,85,3,1,95.51,3.37,1.12,82,4,2,1,89,92.13,4.49,2.25,1.12
4850,267092034,A267092034,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,0,40,52,5,3,100,0,40,52,5,3,100,94,5,1,94,5,1,92,4,4,0,100,92,4,4,0
4851,267092035,A267092035,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,0,35,48,6,0,89,0,39.33,53.93,6.74,0,89,88,1,0,98.88,1.12,0,83,4,2,0,89,93.26,4.49,2.25,0
4852,267092036,A267092036,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,19,47,4,1,73,2.74,26.03,64.38,5.48,1.37,73,70,2,1,95.89,2.74,1.37,64,3,5,1,73,87.67,4.11,6.85,1.37
4853,267092037,A267092037,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,1,18,65,3,3,90,1.11,20,72.22,3.33,3.33,90,88,2,0,97.78,2.22,0,85,4,1,0,90,94.44,4.44,1.11,0
4854,267092038,A267092038,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,29,76,8,0,118,4.24,24.58,64.41,6.78,0,118,110,5,3,93.22,4.24,2.54,111,1,4,2,118,94.07,0.85,3.39,1.69
4855,267092039,A267092039,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,5,39,67,12,2,125,4,31.2,53.6,9.6,1.6,125,119,6,0,95.2,4.8,0,115,5,5,0,125,92,4,4,0
4857,267092041,A267092041,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,9,34,21,1,0,65,13.85,52.31,32.31,1.54,0,65,58,5,2,89.23,7.69,3.08,57,3,2,3,65,87.69,4.62,3.08,4.62
4858,267092042,A267092042,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,3,38,59,13,0,113,2.65,33.63,52.21,11.5,0,113,108,5,0,95.58,4.42,0,104,5,3,1,113,92.04,4.42,2.65,0.88
4859,267092043,A267092043,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,43,80,2,1,128,1.56,33.59,62.5,1.56,0.78,128,121,5,2,94.53,3.91,1.56,117,4,5,2,128,91.41,3.13,3.91,1.56
4860,267092044,A267092044,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,10,53,73,5,3,144,6.94,36.81,50.69,3.47,2.08,144,131,7,6,90.97,4.86,4.17,130,2,7,5,144,90.28,1.39,4.86,3.47
4861,267092045,A267092045,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,4,53,58,8,2,125,3.2,42.4,46.4,6.4,1.6,125,111,12,2,88.8,9.6,1.6,108,6,8,3,125,86.4,4.8,6.4,2.4
4862,267092046,A267092046,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,2,15,49,8,3,77,2.6,19.48,63.64,10.39,3.9,77,73,3,1,94.81,3.9,1.3,67,6,3,1,77,87.01,7.79,3.9,1.3
4863,267092047,A267092047,5057,057 Glencullen,Dún Laoghaire-Rathdown,Dublin,SE,Eastern and Midlands,9,46,72,6,0,133,6.77,34.59,54.14,4.51,0,133,124,8,1,93.23,6.02,0.75,123,4,4,2,133,92.48,3.01,3.01,1.5
